data,player,language,publishedAt
arsenal are reportedly planning a swap deal involving granit xhaka and diaby,moussa diaby,en,2023-05-09T13:30:00Z
:police_car_light::blue_circle: #cfc exclusive: chelsea are in talks with shakhtar donetsk over a deal for mudryk and could hijack arsenal\'s move,mykhaylo mudryk,en,2023-03-19T14:59:38Z
exclusive: chelsea are in talks with shakhtar donetsk over a deal for mudryk and could hijack arsenal\'s move,mykhaylo mudryk,en,2023-03-20T20:20:07Z
"ukraine gave as good as they got in the opening half hour with stones and walker part of the defence on hand to deny chelsea winger mudryk, marseille man ruslan malinovsky and club brugge forward roman yaremchuk",mykhaylo mudryk,en,2023-03-27T10:30:00Z
"mudryk, preferred as one of potter's three forwards ahead of cristian pulisic, mason mount and conor gallagher, missed two glorious chances, while the decision not to send on mount in search of a goal was bizarre",mykhaylo mudryk,en,2023-04-01T19:03:11Z
"admittedly chelsea were - down in the tie by the time raheem sterling, joao felix and mudryk came on to the pitch, having spent an hour playing with five defenders and three defensive midfielders, one of them installed as an assiduous and energetic no -cum-right-winger",mykhaylo mudryk,en,2023-04-18T22:38:33Z
"despite the influx of players in west london, silva frequently makes the blues' starting xi new recruits joao felix, mudryk and raheem sterling were three of the boehly-era players to make an appearance at stamford bridge as the blues are said to be narrowing their focus to the appointment of julian nagelsmann as potter's long-term replacement, silva pointed out that a change in manager would not be a catch-all solution",mykhaylo mudryk,en,2023-04-19T08:05:31Z
"rb leipzig forward christopher nkunku will be joining the chelsea squad in the summer new recruits joao felix, mudryk and raheem sterling were three of the boehly-era players to make an appearance at stamford bridge conor gallagher is one of those likely to be sold on this summer as chelsea trim their squad he said: 'we had to increase the size of the changing room because it didn't fit the size of the squad",mykhaylo mudryk,en,2023-04-19T13:52:43Z
"and it\'s been through a lot of very shrewd moves, some through the draft, some through trades and all kinds of different creative ways of player procurement."" meanwhile, chelsea have spent big in several players such as enzo fernandez, mudryk, noni madueke, benoit badiashile and david fofana",mykhaylo mudryk,en,2023-04-22T10:45:12Z
"rb leipzig\'s christopher nkunku will arrive this summer, and the club has added five players -- including raheem sterling and the extremely expensive mudryk -- via transfer, plus felix on loan",mykhaylo mudryk,en,2023-04-27T14:35:09Z
"however, having already spent hundreds of millions of pounds to acquire players like enzo fernandez, mudryk, wesley fofana, and joao felix, chelsea will need to focus on outgoings even more than incoming transfers this time around",mykhaylo mudryk,en,2023-05-02T01:25:40Z
"and that is with mudryk who cost EUR.m, raheem sterling at EUR.m, noni madueke (EUR.m), pierre-emerick aubameyang (EUR.m), david datro fofana (EUR.m), and joao felix on loan for a hefty fee (of which no one is quite sure how much it is)",mykhaylo mudryk,en,2023-05-02T12:30:37Z
"former chelsea star, nemanja matic, now at roma, thinks the club have an issue next season chelsea are in crisis and lost against arsenal on tuesday night amid a dismal run of form he also pointed out that not all of those young stars, the likes of enzo fernandez, mudryk and noni madueke - who were all part of new owner todd boehly's PSm-plus spending spree since taking over - will develop at the same rate",mykhaylo mudryk,en,2023-05-03T05:39:53Z
mudryk many argued at the time that boehly and co had paid well over the odds considering the -year-old only racked up senior appearances in ukraine before sealing a mega-money move to one of europe's major clubs,mykhaylo mudryk,en,2023-05-05T14:58:51Z
"lampard despaired after witnessing that but would have been more cheered by a mudryk burst that had united scrambling to clear, another opening the ukrainian might have prospered from, gallagher driving in behind and a hall attempt blocked",mykhaylo mudryk,en,2023-05-25T21:12:15Z
"lampard despaired after that but would have been more cheered by a mudryk burst that had united scrambling to clear, another opening the ukrainian might have prospered from, gallagher driving in behind and a blocked hall attempt",mykhaylo mudryk,en,2023-05-25T21:06:59Z
"but they are blessed with some highly-gifted young players such as reece james, noni madueke and mudryk and in mauricio pochettino, who will almost certainly be taking charge, they will have the perfect manger to begin a new project",mykhaylo mudryk,en,2023-05-22T04:53:01Z
"the north londoners have operated stringently in recent seasons, refusing to overpay what they deem to be the true value of players such as mudryk and moises caicedo, opting instead for the likes of jorginho and leandro trossard",mykhaylo mudryk,en,2023-05-16T15:00:00Z
"hincapie in action for ecuador (nick potts/pa) hincapie: tottenham have made a PSm verbal offer for the bayerleverkusen defender, reports bild",piero hincapie,en,2023-01-30T07:04:56Z
hincapie bryan gil djed spence six appearances in all competitions could be the extent of spence's exertions for spurs this season - the -year-old is heading to rennes on loan,piero hincapie,en,2023-01-30T14:47:19Z
hincapie is being linked with a big summer move and pedro porro could be on his way,piero hincapie,en,2023-01-31T22:07:35Z
riley mcgree was also contentiously denied a penalty after hincapie clattered into the midfielder in the th minute,piero hincapie,en,2023-03-28T11:24:40Z
manchester united's aaron wan-bissaka is one david moyes would like and ecuador centre-back hincapie at bayerleverkusen is fancied but perhaps a more achievable target would be wolves' max kilman,piero hincapie,en,2023-05-22T11:40:14Z
"kendry paez is the latest exciting young players from the production line of independiente del valle, the ecuadorian club responsible for moises caicedo and hincapie, and a star attraction at the under world cup, under way in argentina",piero hincapie,en,2023-05-21T17:00:46Z
"steidten is credited as having played a key role in the acquisitions of several young talents at the club, such as edmond tapsoba, frimpong and hincapie",piero hincapie,en,2023-05-16T12:22:18Z
"and though one middling game won't make his suitors rethink their position, it was caicedo and not any error on their part - a poor back pass to hincapie - that provided the game's turning point in allowing australia to take a - lead",piero hincapie,en,2023-03-24T15:24:08Z
